left_img,right_img,gt_disp
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970760952257384.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970760952255808.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970760952257384.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970766346856704.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970766346856488.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970766346856704.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970759953257064.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970759953256208.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970759953257064.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970764748455584.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970764748454536.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970764748455584.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970768544656264.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970768544657432.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970768544656264.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970763949257024.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970763949254696.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970763949257024.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970759154056024.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970759154056608.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970759154056024.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970769743454840.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970769743454008.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970769743454840.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970768944255624.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970768944256152.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970768944255624.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970766946257176.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970766946257288.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970766946257176.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970768145056904.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970768145058848.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970768145056904.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970761351856664.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970761351855648.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970761351856664.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970758554657064.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970758554656928.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970758554657064.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970757156057424.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970757156056120.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970757156057424.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970763349857168.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970763349854936.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970763349857168.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970762750456288.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970762750455168.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970762750456288.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970764948255264.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970764948254616.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970764948255264.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970763150056848.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970763150055008.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970763150056848.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970768744455944.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970768744456792.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970768744455944.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970755957255440.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970755957253800.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970755957255440.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970760153057304.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970760153056128.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970760153057304.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970766147056464.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970766147056168.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970766147056464.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970756556656064.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970756556654440.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970756556656064.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970760352857544.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970760352856048.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970760352857544.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970764348856304.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970764348854616.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970764348856304.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970756956256864.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970756956255560.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970756956256864.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970768344856584.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970768344858152.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970768344856584.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970762950256608.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970762950255088.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970762950256608.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970756356855728.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970756356853880.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970756356855728.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970764548655984.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970764548654536.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970764548655984.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970765547655584.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970765547655368.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970765547655584.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970759753456824.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970759753456288.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970759753456824.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970769543654584.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970769543654152.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970769543654584.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970757355857984.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970757355856600.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970757355857984.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970760552657864.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970760552655968.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970760552657864.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970767545657016.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970767545658088.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970767545657016.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970769343854904.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970769343854792.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970769343854904.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970766746457176.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970766746457048.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970766746457176.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970767945257016.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970767945258648.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970767945257016.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970755757455520.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970755757454520.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970755757455520.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970755557655600.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970755557655240.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970755557655600.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970767146057096.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970767146057608.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970767146057096.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970757555658544.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970757555657160.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970757555658544.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970761951255584.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970761951255408.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970761951255584.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970763549657408.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970763549654856.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970763549657408.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970759353856264.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970759353856528.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970759353856264.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970765747455904.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970765747455608.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970765747455904.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970766546657048.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970766546656728.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970766546657048.png
/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect/stereo_front_left_rect_315970757755458504.jpg,/home4/datasets/jack/Argoverse/rectified_stereo_images_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_right_rect/stereo_front_right_rect_315970757755457320.jpg,/home4/datasets/jack/Argoverse/disparity_maps_v1.1/train/15c802a9-0f0e-3c87-b516-a3fa02f1ecb0/stereo_front_left_rect_disparity/disparity_315970757755458504.png
